Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
0000016d-3a85-4cca-0000-00000000d5c8,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Rhea34 Herman763,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000000d5c9,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Adeline686 Hagenes547,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008598a,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Derek111 Goyette777,M,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008598b,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Sydney660 Wunsch504,M,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008598c,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Usha71 Rice937,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008598d,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Mechelle851 Medhurst46,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008598e,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Jeanene972 Wiza601,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008598f,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Chris95 O'Keefe54,M,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085990,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Farrah946 Paucek755,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085991,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Norman647 Friesen796,M,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085992,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Maximo817 Daniel959,M,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085993,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Floyd420 Miller503,M,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085994,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Weston546 Morissette863,M,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085995,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Bonnie873 Braun514,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085996,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Rob341 Reynolds644,M,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085997,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Chelsey293 Waters156,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085998,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Angila948 Pfeffer420,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085999,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Esperanza675 Arguello39,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008599a,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Tarsha65 Boyer713,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008599b,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Titus37 Mraz590,M,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008599c,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Georgeann302 Corkery305,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008599d,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Lashanda692 Daniel959,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008599e,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Elsa29 Nieto461,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008599f,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Jonah176 Hammes673,M,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-0000000859a0,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Marion502 Ledner144,M,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-0000000859a1,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Helaine42 Kub800,F,CERTIFIED REGISTERED NURSE ANESTHETIST,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000000d5c0,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Helaine42 Kris249,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000000d5c1,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Prudence900 Swift555,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000000d5c2,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Ben667 O'Reilly797,M,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000000d5c3,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Felipe97 Prado282,M,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000000d5c4,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Hertha832 Runte676,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000000d5c5,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Dusty207 Runolfsdottir785,M,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000000d5c6,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Breana975 Lindgren255,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000000d5c7,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Anne636 Bahringer146,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000000d5c8,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Eugenie836 Zulauf375,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000000d5c9,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Myriam433 Tromp100,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008598a,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Andrew29 Erdman779,M,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008598b,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Demetrius568 Abbott774,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008598c,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Donita707 Pfeffer420,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008598d,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Chae49 Grant908,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008598e,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Ana María762 Córdova800,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000008598f,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Moriah648 Schaefer657,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085990,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Shannon293 Bernier607,M,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085991,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Tyisha680 Stamm704,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085992,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Riley817 McCullough561,M,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085993,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Randolph418 Rice937,M,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085994,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Tommy814 Metz686,M,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085995,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Samuel331 Luna60,M,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085996,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Alphonso102 Rice937,M,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-000000085997,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Jesusa437 Eichmann909,F,ANESTHESIOLOGY,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,0
0000016d-3a85-4cca-0000-00000000d5c0,a5279ffe-ed11-3c48-85ac-93eb2e3a37d7,Evangelina20 Sipes176,F,GENERAL PRACTICE,907 SUMNER ST,STOUGHTON,MA,02072-3374,42.119006,-71.10365,81
0000016d-3a85-4cca-0000-00000000d688,822a6b9f-da15-3cc4-8436-ab61474f19fd,Tandy422 Yundt842,F,GENERAL PRACTICE,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,43
0000016d-3a85-4cca-0000-00000000d69c,aab10ef0-26bc-3c95-a668-82bc87494cd1,Amado512 Schamberger479,M,GENERAL PRACTICE,133 LITTLETON RD,WESTFORD,MA,01886-3149,42.585541,-71.44025,36
0000016d-3a85-4cca-0000-00000000d76e,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Candy565 Cronin387,F,NURSE PRACTITIONER,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
0000016d-3a85-4cca-0000-00000000d76f,f43ccb73-d283-3d31-90d3-58e65ef30d0b,María Luisa888 Cantú190,F,NURSE PRACTITIONER,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
0000016d-3a85-4cca-0000-00000000d770,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Ryan260 Crist667,M,NURSE PRACTITIONER,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
0000016d-3a85-4cca-0000-00000000d771,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Seema671 Purdy2,F,NURSE PRACTITIONER,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
0000016d-3a85-4cca-0000-00000000d76e,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Jamison785 Roob72,M,GENERAL PRACTICE,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,62
0000016d-3a85-4cca-0000-00000000d76e,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Marlys304 Spinka232,F,DERMATOLOGY,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
0000016d-3a85-4cca-0000-00000000d76f,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Randell912 Auer97,M,DERMATOLOGY,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
0000016d-3a85-4cca-0000-00000000d770,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Lamar193 Streich926,M,DERMATOLOGY,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
0000016d-3a85-4cca-0000-00000000d771,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Bennie663 Schmeler639,F,DERMATOLOGY,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
0000016d-3a85-4cca-0000-00000000d772,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Columbus656 Leffler128,M,DERMATOLOGY,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
0000016d-3a85-4cca-0000-00000000d773,f43ccb73-d283-3d31-90d3-58e65ef30d0b,Avril120 Schoen8,F,DERMATOLOGY,340 MAPLE ST,MARLBORO,MA,01752-3295,42.349617,-71.547214,0
0000016d-3a85-4cca-0000-00000000d8ae,32a3df52-42fa-34f3-971b-5e0e24abf3d3,Bernardine460 Eichmann909,F,CLINICAL PSYCHOLOGIST,36 S MAIN ST,SHARON,MA,02067-1936,42.108463,-71.185182,0
0000016d-3a85-4cca-0000-00000000d8ae,32a3df52-42fa-34f3-971b-5e0e24abf3d3,Kevin729 Quitzon246,F,CLINICAL SOCIAL WORKER,36 S MAIN ST,SHARON,MA,02067-1936,42.108463,-71.185182,0
0000016d-3a85-4cca-0000-00000000d8af,32a3df52-42fa-34f3-971b-5e0e24abf3d3,Esteban536 Ziemann98,M,CLINICAL SOCIAL WORKER,36 S MAIN ST,SHARON,MA,02067-1936,42.108463,-71.185182,0
0000016d-3a85-4cca-0000-00000000d8b0,32a3df52-42fa-34f3-971b-5e0e24abf3d3,Kasey569 Tromp100,F,CLINICAL SOCIAL WORKER,36 S MAIN ST,SHARON,MA,02067-1936,42.108463,-71.185182,0
0000016d-3a85-4cca-0000-00000000d8ae,32a3df52-42fa-34f3-971b-5e0e24abf3d3,Glen190 Roberts511,M,GENERAL PRACTICE,36 S MAIN ST,SHARON,MA,02067-1936,42.108463,-71.185182,23
0000016d-3a85-4cca-0000-00000000d9bc,7638b2b1-dbae-3cf5-bd72-676b736b7c87,Hilaria948 McGlynn426,F,CLINICAL PSYCHOLOGIST,132 GREAT RD,STOW,MA,01775-1189,42.429688,-71.512514,0
0000016d-3a85-4cca-0000-00000000d9bd,7638b2b1-dbae-3cf5-bd72-676b736b7c87,Norma469 Vandervort697,F,CLINICAL PSYCHOLOGIST,132 GREAT RD,STOW,MA,01775-1189,42.429688,-71.512514,0
0000016d-3a85-4cca-0000-00000000d9be,7638b2b1-dbae-3cf5-bd72-676b736b7c87,Genesis248 Schultz619,F,CLINICAL PSYCHOLOGIST,132 GREAT RD,STOW,MA,01775-1189,42.429688,-71.512514,0
0000016d-3a85-4cca-0000-00000000d9bf,7638b2b1-dbae-3cf5-bd72-676b736b7c87,Jack927 Trantow673,M,CLINICAL PSYCHOLOGIST,132 GREAT RD,STOW,MA,01775-1189,42.429688,-71.512514,0
0000016d-3a85-4cca-0000-00000000d9bc,7638b2b1-dbae-3cf5-bd72-676b736b7c87,Emory494 Weissnat378,M,CLINICAL SOCIAL WORKER,132 GREAT RD,STOW,MA,01775-1189,42.429688,-71.512514,0
0000016d-3a85-4cca-0000-00000000d9bd,7638b2b1-dbae-3cf5-bd72-676b736b7c87,Roberto515 Granados71,M,CLINICAL SOCIAL WORKER,132 GREAT RD,STOW,MA,01775-1189,42.429688,-71.512514,0
0000016d-3a85-4cca-0000-00000000d9be,7638b2b1-dbae-3cf5-bd72-676b736b7c87,Kirk871 O'Keefe54,M,CLINICAL SOCIAL WORKER,132 GREAT RD,STOW,MA,01775-1189,42.429688,-71.512514,0
0000016d-3a85-4cca-0000-00000000d9bf,7638b2b1-dbae-3cf5-bd72-676b736b7c87,Jayson808 Lind531,M,CLINICAL SOCIAL WORKER,132 GREAT RD,STOW,MA,01775-1189,42.429688,-71.512514,0
0000016d-3a85-4cca-0000-00000000d9bc,7638b2b1-dbae-3cf5-bd72-676b736b7c87,Jarred626 Nienow652,M,GENERAL PRACTICE,132 GREAT RD,STOW,MA,01775-1189,42.429688,-71.512514,134
0000016d-3a85-4cca-0000-00000000d9bc,7638b2b1-dbae-3cf5-bd72-676b736b7c87,Horacio317 Abeyta738,M,CLINICAL NURSE SPECIALIST,132 GREAT RD,STOW,MA,01775-1189,42.429688,-71.512514,0
0000016d-3a85-4cca-0000-00000000d9bd,7638b2b1-dbae-3cf5-bd72-676b736b7c87,Adrian111 Johns824,M,CLINICAL NURSE SPECIALIST,132 GREAT RD,STOW,MA,01775-1189,42.429688,-71.512514,0
0000016d-3a85-4cca-0000-00000000d9e4,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Ester635 Wisozk929,F,OPTOMETRY,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
0000016d-3a85-4cca-0000-00000000d9e5,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Refugia211 McClure239,F,OPTOMETRY,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
0000016d-3a85-4cca-0000-00000000d9e4,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Jewel43 Wiza601,M,PEDIATRIC MEDICINE,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
0000016d-3a85-4cca-0000-00000000d9e4,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Pablo44 Beatty507,M,FAMILY PRACTICE,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
0000016d-3a85-4cca-0000-00000000d9e5,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Ernest565 Connelly992,M,FAMILY PRACTICE,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
0000016d-3a85-4cca-0000-00000000d9e6,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Nan75 Rau926,F,FAMILY PRACTICE,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
0000016d-3a85-4cca-0000-00000000d9e4,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Paris331 Weissnat378,M,GENERAL PRACTICE,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,118
0000016d-3a85-4cca-0000-00000000d9e4,e0ca0c69-8ba4-35e5-aa72-ea06997ed383,Beata187 Skiles927,F,INTERNAL MEDICINE,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,0
0000016d-3a85-4cca-0000-00000000da48,dea603e3-1eca-34ac-a7b9-566138fc878b,Carmela47 Turner526,F,PHYSICAL THERAPY,80 RUN WAY,LEE,MA,01238-9612,42.303174,-73.233924,0
0000016d-3a85-4cca-0000-00000000da49,dea603e3-1eca-34ac-a7b9-566138fc878b,Romeo514 Gerlach374,M,PHYSICAL THERAPY,80 RUN WAY,LEE,MA,01238-9612,42.303174,-73.233924,0
0000016d-3a85-4cca-0000-00000000da4a,dea603e3-1eca-34ac-a7b9-566138fc878b,Lee268 Jast432,M,PHYSICAL THERAPY,80 RUN WAY,LEE,MA,01238-9612,42.303174,-73.233924,0
0000016d-3a85-4cca-0000-00000000da48,dea603e3-1eca-34ac-a7b9-566138fc878b,Eddy900 Schuster709,M,GENERAL PRACTICE,80 RUN WAY,LEE,MA,01238-9612,42.303174,-73.233924,28
0000016d-3a85-4cca-0000-00000000da8e,7596f38c-d46c-3be1-b263-c676a4f3fe5f,Clair921 Walter473,M,EMERGENCY MEDICINE,5 SHREWSBURY ST,HOLDEN,MA,01520-1960,42.355801,-71.862574,0
0000016d-3a85-4cca-0000-00000000da8f,7596f38c-d46c-3be1-b263-c676a4f3fe5f,James276 Schowalter414,F,EMERGENCY MEDICINE,5 SHREWSBURY ST,HOLDEN,MA,01520-1960,42.355801,-71.862574,0
0000016d-3a85-4cca-0000-00000000da8e,7596f38c-d46c-3be1-b263-c676a4f3fe5f,Sonya602 Davis923,F,GENERAL PRACTICE,5 SHREWSBURY ST,HOLDEN,MA,01520-1960,42.355801,-71.862574,30
0000016d-3a85-4cca-0000-00000000db1a,9ecd29f6-9a10-3d24-baac-b98f5db48e4f,Cameron381 Waelchi213,M,AUDIOLOGIST,188 WASHINGTON ST,PLAINVILLE,MA,02762-1301,42.012797,-71.336578,0
0000016d-3a85-4cca-0000-00000000db1b,9ecd29f6-9a10-3d24-baac-b98f5db48e4f,Jannet618 West559,F,AUDIOLOGIST,188 WASHINGTON ST,PLAINVILLE,MA,02762-1301,42.012797,-71.336578,0
0000016d-3a85-4cca-0000-00000000db1c,9ecd29f6-9a10-3d24-baac-b98f5db48e4f,Jocelyn538 Yundt842,F,AUDIOLOGIST,188 WASHINGTON ST,PLAINVILLE,MA,02762-1301,42.012797,-71.336578,0
0000016d-3a85-4cca-0000-00000000db1a,9ecd29f6-9a10-3d24-baac-b98f5db48e4f,Dannette613 Dickinson688,F,SPEECH LANGUAGE PATHOLOGIST,188 WASHINGTON ST,PLAINVILLE,MA,02762-1301,42.012797,-71.336578,0
0000016d-3a85-4cca-0000-00000000db1a,9ecd29f6-9a10-3d24-baac-b98f5db48e4f,Willian804 Von197,M,GENERAL PRACTICE,188 WASHINGTON ST,PLAINVILLE,MA,02762-1301,42.012797,-71.336578,52
0000016d-3a85-4cca-0000-00000000db1a,9ecd29f6-9a10-3d24-baac-b98f5db48e4f,Alphonso102 Keeling57,M,OTOLARYNGOLOGY,188 WASHINGTON ST,PLAINVILLE,MA,02762-1301,42.012797,-71.336578,0
0000016d-3a85-4cca-0000-00000000db1b,9ecd29f6-9a10-3d24-baac-b98f5db48e4f,Vicente970 Blanda868,M,OTOLARYNGOLOGY,188 WASHINGTON ST,PLAINVILLE,MA,02762-1301,42.012797,-71.336578,0
0000016d-3a85-4cca-0000-00000000db1c,9ecd29f6-9a10-3d24-baac-b98f5db48e4f,Reginia455 Goldner995,F,OTOLARYNGOLOGY,188 WASHINGTON ST,PLAINVILLE,MA,02762-1301,42.012797,-71.336578,0
0000016d-3a85-4cca-0000-00000000db4c,0062b51a-36ba-3e12-b73a-c1af2666eaa1,Rosette746 Bernhard322,F,CLINICAL SOCIAL WORKER,230 GOODY HALLET DR,EASTHAM,MA,02642-2682,41.841572,-69.988926,0
0000016d-3a85-4cca-0000-00000000db4c,0062b51a-36ba-3e12-b73a-c1af2666eaa1,Elden718 Mraz590,M,GENERAL PRACTICE,230 GOODY HALLET DR,EASTHAM,MA,02642-2682,41.841572,-69.988926,70
0000016d-3a85-4cca-0000-00000000db92,947ea689-4047-3b44-85d2-d3d36ac1e701,Ollie731 Cassin499,M,GENERAL PRACTICE,138 HAVERHILL ST,ANDOVER,MA,01810-1501,42.648044,-71.161751,32
0000016d-3a85-4cca-0000-00000000dc64,29769c4a-4330-3209-b546-1e1f12c7adc5,Lacy523 Kuvalis369,M,GENERAL PRACTICE,31 PINE ST,NORFOLK,MA,02056-1642,42.116244,-71.329274,33
0000016d-3a85-4cca-0000-00000000dcf0,18c38d6b-dfa3-3a51-a9cc-b1100c3a791f,Yvonne357 Bailey598,F,FAMILY PRACTICE,4 EDGERTON DR,NORTH FALMOUTH,MA,02556-2820,41.641994,-70.630719,0
0000016d-3a85-4cca-0000-00000000dcf0,18c38d6b-dfa3-3a51-a9cc-b1100c3a791f,Earnest658 Gleichner915,M,GENERAL PRACTICE,4 EDGERTON DR,NORTH FALMOUTH,MA,02556-2820,41.641994,-70.630719,56
0000016d-3a85-4cca-0000-00000000dd2c,ad18df08-2958-3f21-a5af-f62a276ff31f,Avery919 Abbott774,F,GENERAL PRACTICE,323 BOSTON POST RD,SUDBURY,MA,01776-3022,42.383367,-71.42107,44
0000016d-3a85-4cca-0000-00000000dd4a,0eb6a07b-1d9c-3545-b850-b165646462ba,Bette450 Koelpin146,F,FAMILY PRACTICE,32 S MAIN ST,RANDOLPH,MA,02368-4835,42.178993,-71.052654,0
0000016d-3a85-4cca-0000-00000000dd4a,0eb6a07b-1d9c-3545-b850-b165646462ba,Verda448 Johns824,F,GENERAL PRACTICE,32 S MAIN ST,RANDOLPH,MA,02368-4835,42.178993,-71.052654,35
0000016d-3a85-4cca-0000-00000000dd4a,0eb6a07b-1d9c-3545-b850-b165646462ba,Heriberto162 Lockman863,M,INTERNAL MEDICINE,32 S MAIN ST,RANDOLPH,MA,02368-4835,42.178993,-71.052654,0
0000016d-3a85-4cca-0000-00000000dd4b,0eb6a07b-1d9c-3545-b850-b165646462ba,Joeann663 Effertz744,F,INTERNAL MEDICINE,32 S MAIN ST,RANDOLPH,MA,02368-4835,42.178993,-71.052654,0
0000016d-3a85-4cca-0000-00000000dd4c,0eb6a07b-1d9c-3545-b850-b165646462ba,Elvia127 Abbott774,F,INTERNAL MEDICINE,32 S MAIN ST,RANDOLPH,MA,02368-4835,42.178993,-71.052654,0
