Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
c5a14f20-416b-4fc6-aee5-bc760d27c19b,1982-12-29,,999-92-9380,S99952270,X68580861X,Ms.,Ana972,Halvorson124,,,S,white,french,F,Sharon  Massachusetts  US,430 Runolfsson Underpass Unit 74,West Springfield,Massachusetts,Hampden County,01089,42.155377746696786,-72.61281135680522,815199.58,4865.319999999999
57b9eb30-846e-4dd4-94b9-3c6b6cbe3bae,1958-03-22,2012-04-21,999-54-3475,S99976441,X86749X,Mr.,Wilbur107,Hettinger594,,,M,white,german,M,Tewksbury  Massachusetts  US,603 Gulgowski Byway Unit 69,Rehoboth,Massachusetts,Bristol County,,41.92062767786768,-71.16862065781635,1535317.11,6870.799999999998
b2607b1a-62db-4eca-a5a6-db67dcc52dee,2000-12-25,,999-64-2261,S99947790,,Ms.,Colette720,Purdy2,,,,white,greek,F,Athens  Athens Prefecture  GR,396 Leffler Vista,Newton,Massachusetts,Middlesex County,02458,42.39950798047734,-71.16210288529872,384174.97,2613.12
a58f548b-54d0-4f2e-b102-34227bedd352,1914-03-31,1992-11-13,999-67-3894,S99936948,X86632176X,Mr.,Les282,Medhurst46,,,M,white,irish,M,Boston  Massachusetts  US,998 Konopelski Harbor,Somerville,Massachusetts,Middlesex County,02138,42.38903994074449,-71.01333879253524,1531926.7,8157.529999999999
888e0907-1552-43d1-ae5d-395a3474553f,1935-05-17,,999-98-1992,S99997983,X33105155X,Mr.,Clifford177,Cole117,,,M,white,irish,M,Arlington  Massachusetts  US,240 Predovic Hollow,Somerville,Massachusetts,Middlesex County,02138,42.47441722773652,-71.07077288052069,1473571.62,14370.57
2e3e696e-4c91-4711-b107-4dda0902ead3,1966-04-24,,999-39-8376,S99966943,X85302662X,Mrs.,María Elena653,Serrato62,,Carrasquillo418,M,hispanic,puerto_rican,F,Carolina  Puerto Rico  PR,656 Metz Heights,Leicester,Massachusetts,Worcester County,,42.33735216003991,-71.85391733368647,1292061.33,6791.879999999999
26ba24f1-989c-4371-80a9-6e07ca11c95c,1946-06-08,,999-62-7551,S99989275,X71391006X,Mrs.,Marlene554,Carroll471,,Purdy2,M,white,english,F,Carlisle  Massachusetts  US,598 Wolf Arcade Unit 33,Dartmouth,Massachusetts,Bristol County,,41.64630091457256,-70.88211362927012,1421620.86,10059.369999999999
8b45ace6-f8f1-4cfb-bad6-36819f23d804,1941-12-10,,999-14-8337,S99970585,X2031125X,Mrs.,Annabell933,Pfannerstill264,,Huel628,M,white,portuguese,F,Rutland  Massachusetts  US,984 Donnelly Wynd,Springfield,Massachusetts,Hampden County,01013,42.182382512067825,-72.51765696564911,1472802.17,16453.299999999996
ac4a73bc-90da-4e20-af0c-80469ec2b9eb,1958-03-22,,999-94-3577,S99957942,X50766596X,Mr.,Cedric746,Wyman904,,,M,white,german,M,Bedford  Massachusetts  US,850 Stracke Knoll Unit 20,Rehoboth,Massachusetts,Bristol County,,41.87413235899878,-71.16006751964551,1335765.65,5632.759999999999
6495eb48-c255-42a2-857c-e3c9cd54891e,2018-11-27,,999-96-9588,,,,Shizue554,Dietrich576,,,,white,polish,F,Haverhill  Massachusetts  US,267 Hegmann Frontage road Suite 41,Needham,Massachusetts,Norfolk County,02492,42.32499055411504,-71.1769563568956,19222.94,704.9599999999999
7ce16e94-3792-4306-9b33-c55b42f90750,2004-09-10,,999-75-8751,,,,Ronald408,Jast432,,,,white,english,M,Hingham  Massachusetts  US,855 Kshlerin Ferry Apt 93,Wrentham,Massachusetts,Norfolk County,,42.079950818972186,-71.26301826044978,310098.61,3197.24
a8148b4d-2f27-4192-9d82-0d089f830c4a,1981-05-29,2005-01-21,999-83-5922,S99926333,X80373151X,Ms.,María Soledad68,Sanches349,,,,hispanic,puerto_rican,F,Bayamon  Puerto Rico  PR,308 Bergnaum Approach Unit 80,Cambridge,Massachusetts,Middlesex County,02138,42.440327421846966,-70.98591029677809,630376.19,2150.64
ed89a35d-a3e5-4de4-a8cd-018c4e2f4edb,1936-04-27,2001-10-03,999-51-5790,S99986609,X1768829X,Mr.,Hoyt490,Cole117,,,M,white,german,M,Tewksbury  Massachusetts  US,1093 Grady Estate,Watertown,Massachusetts,Middlesex County,02472,42.44693979275944,-71.12027786097148,1412666.08,5126.04
89d97565-2497-4d7b-91b0-90543c0e6a9c,1968-03-02,,999-94-3519,S99922332,X69884100X,Mrs.,Adria871,Ankunding277,,D'Amore443,M,white,german,F,Brookline  Massachusetts  US,547 Ruecker Passage Unit 33,Hopedale,Massachusetts,Worcester County,01747,42.20405474568232,-71.51596327558782,1174005.07,7442.379999999999
6e2b550c-eaa5-49de-955d-d11b592ebf21,1956-01-05,,999-35-1552,S99971642,X29866532X,Mrs.,Sonia106,Gracia333,,Arellano2,M,hispanic,mexican,F,Juarez  Chihuahua  MX,662 Davis Promenade Suite 36,Southbridge,Massachusetts,Worcester County,01550,42.11168615172752,-71.97719768575763,1301749.86,10543.96
27346d3b-fa94-479c-b659-3e8e799a8709,1981-05-29,,999-24-5721,S99962115,X2315690X,Mrs.,Dorotea472,Linares712,,Rodarte647,M,hispanic,puerto_rican,F,Carolina  Puerto Rico  PR,921 Smitham Common,Cambridge,Massachusetts,Middlesex County,02138,42.438960297322986,-71.07208797742423,746868.03,10705.619999999997
25195d87-a884-436d-b6bf-d97191acf5c3,1952-05-28,1989-05-25,999-99-9218,S99993227,X44669320X,Mrs.,Dorotea472,Segovia340,,Holguín308,M,hispanic,puerto_rican,F,San Juan  Puerto Rico  PR,957 Mayer Vale Unit 87,Salem,Massachusetts,Essex County,01907,42.538203940303646,-70.81666406341351,926314.99,10353.999999999996
263b8036-1539-4cca-a18a-24f5035ddc40,1936-04-27,,999-64-5321,S99918234,X49186720X,Mr.,Alton320,Monahan736,,,M,white,german,M,Boston  Massachusetts  US,549 Von Row,Watertown,Massachusetts,Middlesex County,02472,42.46944993898295,-71.16829424450125,1622173.8,14567.38
0af83f65-dfae-430f-90a9-e4e6785aa25f,1962-07-13,,999-57-2850,S99971190,X16471018X,Mrs.,Vergie176,Olson653,,Bednar518,M,asian,chinese,F,Chongqing  Chongqing Municipality  CN,549 Turner Ferry Unit 92,Ludlow,Massachusetts,Hampden County,,42.26376442325195,-72.38541361492352,1376508.72,7502.6399999999985
bf2a1394-9b97-4d44-be7e-d1155f221b67,2011-08-10,,999-80-5272,,,,Lynsey2,Kuhic920,,,,white,irish,F,Springfield  Massachusetts  US,528 Dare Passage Apt 58,Ware,Massachusetts,Hampshire County,01082,42.313624763948916,-72.26679459098287,196333.81,2516.52
d0b28be4-aa02-4639-99b9-6a683447c9d9,1991-10-03,,999-68-8203,S99947060,X55364406X,Mrs.,Cher186,Kertzmann286,,Daniel959,M,white,french,F,Chelmsford  Massachusetts  US,776 Hegmann Avenue Unit 86,Rockland,Massachusetts,Plymouth County,,42.16631008105914,-70.82398414344071,681908.97,2828.92
570a6573-8e8c-4fd0-9a5c-a5c66f2f64d8,1952-05-28,1995-06-21,999-34-3828,S99921699,X55698139X,Mrs.,María Luisa888,Oquendo599,,Rivas297,M,hispanic,puerto_rican,F,San Juan  Puerto Rico  PR,395 Smith Skyway,Salem,Massachusetts,Essex County,01907,42.58101889671759,-70.85912457515802,972871.17,6010.199999999999
05ef5fda-b827-45a5-8c35-8b26509ae408,1992-02-23,,999-22-6145,S99967234,X30939522X,Mrs.,Kyla51,Kirlin939,,Heidenreich818,M,white,portuguese,F,Springfield  Massachusetts  US,594 Johns Harbor,Holden,Massachusetts,Worcester County,,42.38238335583676,-71.84572506298169,631847.04,4517.079999999999
92f14b17-ea83-43c1-8d13-d8f0d5f88f0b,1959-02-19,,999-94-6593,S99926048,X7373410X,Mrs.,Rene434,Hamill307,,Roob72,M,white,irish,F,Boston  Massachusetts  US,185 Wunsch Junction Unit 60,Stoughton,Massachusetts,Norfolk County,,42.12317632918875,-71.07643479303434,1288854.15,9537.369999999999
1b72c333-ced2-4f0e-9898-57a613ed245e,1962-02-17,,999-97-3524,S99994485,X38901421X,Mrs.,Youlanda785,Hudson301,,Kihn564,M,white,scottish,F,Somerset  Massachusetts  US,570 Kshlerin Overpass,Walpole,Massachusetts,Norfolk County,02081,42.19064197172379,-71.2585034139412,1222292.57,10689.059999999998
907bd608-e768-4ce4-a5d8-4c7ba87bffa5,1957-04-25,,999-54-3605,S99972198,X64918614X,Mrs.,Zula72,Ondricka197,,Parker433,M,white,polish,F,Somerset  Massachusetts  US,334 Wyman Club,Lawrence,Massachusetts,Essex County,01840,42.740727789321696,-71.08626145897615,1317567.79,8963.239999999998
2c5782c7-d40d-48c6-bd7e-895c50252484,1982-10-23,,999-76-5709,S99967341,X66917875X,Mr.,Ray930,Waters156,,,M,white,english,M,Framingham  Massachusetts  US,994 Swaniawski Ramp Suite 77,Franklin,Massachusetts,Norfolk County,02038,42.143181894422675,-71.3489023234603,802869.72,3072.9399999999996
dcd47fd9-e067-4834-bc72-a60e4b311b9c,2000-05-05,,999-55-9966,S99937982,,Mr.,Leon728,Herman763,,,,hispanic,puerto_rican,M,Medford  Massachusetts  US,245 Koelpin Way,Everett,Massachusetts,Middlesex County,02148,42.44273621087346,-70.97681686465916,517589.17,2846.48
3a24d9f2-1389-4e32-b002-d71762ef4435,1914-03-31,2006-10-11,999-82-1510,S99917187,X12173432X,Mr.,Cliff504,Considine820,,,S,white,irish,M,Malden  Massachusetts  US,748 Kuphal Rue Unit 82,Somerville,Massachusetts,Middlesex County,02138,42.42781498839689,-71.11045090027032,1750252.15,29365.649999999994
d4182a51-2b29-430e-acae-148cfdcd295d,2006-08-09,,999-13-7345,,,,John539,Daniel959,,,,hispanic,puerto_rican,F,Fall River  Massachusetts  US,861 Nicolas Plaza Unit 80,Boston,Massachusetts,Suffolk County,02108,42.43630611807668,-71.04035642176453,316820.73,3290.64
59d21e38-10ac-4dfd-9356-1bbdf6e099a2,1998-08-09,,999-30-2917,S99961941,X25766623X,Ms.,Joetta231,Parker433,,,,white,portuguese,F,Lisbon  Estremadura  PT,678 Pagac Light Unit 54,Boston,Massachusetts,Suffolk County,02108,42.355688451245996,-70.96484451204175,536711.14,3486.3999999999996
70782fc5-d99f-45bb-b5ea-a27a7524e87a,1974-06-24,,999-94-5119,S99919684,X42453778X,Mrs.,Krystina167,Hyatt152,,Wisoky380,M,white,portuguese,F,Porto  Douro Litoral  PT,1042 Wehner Stravenue Suite 80,Wilbraham,Massachusetts,Hampden County,01095,42.19653363927165,-72.36665970097563,1093366.99,6916.089999999999
09c3b2aa-0ea0-4594-af19-23d52cf31006,1982-09-28,,999-19-3886,S99915763,X71120783X,Mr.,Ezequiel972,Rosenbaum794,,,M,white,russian,M,Novosibirsk  Novosibirsk Oblast  RU,889 Sanford Row,Springfield,Massachusetts,Hampden County,01013,42.133084732602825,-72.43685940479459,890948.79,3083.04
a1ca1c14-1798-4210-ace0-307e6fe6328f,1992-05-06,,999-65-4159,S99972897,X42522801X,Mr.,Harland508,Schinner682,,,M,white,french,M,Canton  Massachusetts  US,688 Orn Throughway Unit 60,Westford,Massachusetts,Middlesex County,,42.65799920642414,-71.3763883408271,693722.2,4076.3199999999997
54c4c004-b7e7-4230-9155-b553923b492e,1994-10-28,,999-33-2070,S99945826,X63710005X,Mr.,Edgardo196,Berge125,,,,asian,chinese,M,Chongqing  Chongqing Municipality  CN,472 Mertz Ranch Unit 39,Grafton,Massachusetts,Worcester County,,42.2534647570563,-71.61817576600869,659984.21,2645.64
0661d7d1-3453-4ef4-85e2-634eb9fda122,1966-10-04,,999-66-9878,S99993627,X28816938X,Mr.,Gordon377,Leannon79,,,M,white,portuguese,M,Monson  Massachusetts  US,240 Cassin Center Apt 88,Haverhill,Massachusetts,Essex County,01830,42.86974123787118,-71.0680440749179,1215844.07,4878.679999999999
dd758b01-82cb-4818-85e7-a4458de2d19c,1987-12-15,,999-66-7691,S99954292,X6061451X,Mr.,Wilfred787,Sporer811,,,M,white,irish,M,Quincy  Massachusetts  US,318 Kozey Throughway Unit 30,Wilmington,Massachusetts,Middlesex County,01887,42.65993987190027,-71.15841518320465,805626.8099999999,4094.6399999999994
48f8d86a-1cd7-4bf3-aab8-4e96d3bbce92,1994-01-27,,999-29-6275,S99956316,X53531649X,Ms.,Brittanie254,Goyette777,,,,white,english,F,Boston  Massachusetts  US,756 Stracke Row Suite 80,Billerica,Massachusetts,Middlesex County,,42.56654014484645,-71.16680443054625,592345.41,3993.7999999999993
0e1d6902-820a-4e94-b427-1ebf0a095633,1986-07-02,,999-53-2435,S99942282,X19233348X,Mr.,Ross213,Klein929,,,S,white,irish,M,Malden  Massachusetts  US,823 Larkin Fork,Northbridge,Massachusetts,Worcester County,,42.147234030093806,-71.65153761720163,102143.32,3213.8799999999997
3cf122f9-04f9-486c-95ce-30c5a99e7db5,1914-03-31,2007-09-17,999-36-9728,S99977221,X82417317X,Mr.,Jeremiah751,Rodriguez71,,,M,white,irish,M,New Bedford  Massachusetts  US,759 Jast Underpass Apt 34,Somerville,Massachusetts,Middlesex County,02138,42.42450479749903,-71.09326759046762,1499813.6,17314.649999999998
75d6ec73-8c60-4959-965c-809dd44eb851,1986-02-10,,999-15-5238,S99963998,X24102513X,Ms.,Crista774,Parisian75,,,S,white,english,F,Boston  Massachusetts  US,418 Hartmann Glen,Rehoboth,Massachusetts,Bristol County,,41.8833424629076,-71.21427247427923,732384.54,4896.159999999999
0c7bf29a-c665-4305-9632-e85b8cd54f69,1988-06-01,,999-17-8256,S99919316,X71219120X,Mr.,Harland508,Kihn564,,,S,white,portuguese,M,Porto  Douro Litoral  PT,611 Heidenreich Center,Boston,Massachusetts,Suffolk County,02108,42.41266923254234,-71.02286582567869,830504.57,2703.12
1d322263-fa78-40c8-a372-44081d7608a6,1992-10-03,,999-79-1953,S99953166,X24295409X,Mr.,Hoyt490,Walter473,,,,black,west_indian,M,Windsor  Massachusetts  US,441 Quigley Promenade Suite 33,Westfield,Massachusetts,Hampden County,01085,42.23245944131897,-72.74244738500643,586303.85,3388.1699999999996
02ceaf60-24ff-4dcd-9b5b-067cec7a67dc,1972-10-27,,999-51-2289,S99951780,X18021241X,Ms.,Barbara209,Delgado712,,,S,hispanic,puerto_rican,F,San Juan  Puerto Rico  PR,419 Pollich Orchard,New Bedford,Massachusetts,Bristol County,02740,41.76356494080289,-70.93272858192047,149899.68,14452.059999999998
8e4ae427-534b-4c20-bdd8-600ac07ab1b9,1999-07-28,,999-11-7997,S99953568,X24975961X,Ms.,Gretta175,Hermiston71,,,,white,french,F,Chatham  Massachusetts  US,204 Bartell Green Suite 57,South Hadley,Massachusetts,Hampshire County,,42.339745670563495,-72.51122482334353,62510.43,4091.7
af6e0dd0-cd05-4518-b73b-abd3dd04c09c,1996-09-24,,999-69-4399,S99934334,X61402479X,Ms.,Ellis535,Anderson154,,,,black,west_indian,F,Port-au-Prince  Haiti  HT,302 Becker Hollow Unit 11,Newton,Massachusetts,Middlesex County,02458,42.383946926940496,-71.12353955848653,586372.6799999999,3308.9199999999996
a7ca5a2f-be43-454f-93e8-11246014bffa,1914-03-31,,999-25-5000,S99916817,X20136294X,Mr.,Gordon377,Leannon79,,,M,white,irish,M,Whitman  Massachusetts  US,375 Breitenberg Alley,Somerville,Massachusetts,Middlesex County,02138,42.41272844842628,-71.03795626645702,1689671.34,12239.8
9725d4c5-1bd7-4f88-a1fd-9eeabdf6147d,1954-08-18,,999-27-8117,S99936833,X79107302X,Mrs.,Joann92,Blanda868,,Barrows492,M,white,italian,F,Pittsfield  Massachusetts  US,492 O'Hara Road,Somerville,Massachusetts,Middlesex County,02138,42.48472027620397,-71.07908581298707,1742495.2,4719.639999999999
776cabc1-809f-423b-8bb9-f62b7bd7615b,1951-09-25,,999-38-2090,S99942403,X10763652X,Mr.,Mitch821,Kuhic920,,,S,white,french,M,Brockton  Massachusetts  US,550 Stehr Skyway,Belmont,Massachusetts,Middlesex County,02138,42.430431690841075,-71.07771147917222,25552.23,744.12
a1bf5859-43a3-4b8e-a1d1-30dc732e6423,1963-12-06,,999-71-1086,S99945952,X65191667X,Ms.,Georgetta870,Larkin917,,,S,white,italian,F,Saugus  Massachusetts  US,197 Braun Lodge Suite 2,Boston,Massachusetts,Suffolk County,02108,42.437830533140726,-71.05808767973599,49008.33,7151.149999999998
9d8076ba-1432-486a-bcdb-34f1ffa1570e,1952-05-28,2011-07-22,999-65-4502,S99978003,X67806867X,Mrs.,Sara501,Ramírez776,,Varela93,M,hispanic,puerto_rican,F,Carolina  Puerto Rico  PR,719 Lind Vista,Salem,Massachusetts,Essex County,01907,42.51967793288413,-70.83871841616781,1520090.27,13158.679999999997
f845503b-e1be-45fe-b4e7-bcdd073cf831,1974-06-14,,999-28-3058,S99988220,X13897533X,Mrs.,Débora815,Zambrano764,,Botello137,M,hispanic,puerto_rican,F,Ponce  Puerto Rico  PR,722 Gutkowski Trace Unit 78,Burlington,Massachusetts,Middlesex County,01730,42.5674081823799,-71.16441213761404,1058503.69,7072.649999999999
97f07895-15b6-411c-a50d-2d6cbbba957a,1948-12-20,,999-27-3896,S99988917,X61489113X,Mrs.,Piper612,Dietrich576,,Frami345,M,white,german,F,Walpole  Massachusetts  US,284 Bergnaum Boulevard Unit 50,Westminster,Massachusetts,Worcester County,,42.63263036229337,-71.86455444988339,1402620.59,17391.44
712b874f-10a0-4144-ae73-cb356e305cd7,1987-07-01,,999-53-5183,S99982535,X65272666X,Mrs.,Farah862,Nolan344,,Franecki195,M,white,italian,F,Natick  Massachusetts  US,342 Bruen Estate,Falmouth,Massachusetts,Barnstable County,02540,41.686303570035825,-70.59581627243166,680002.56,6929.589999999999
2424092c-906a-4a1c-bd6f-360a38c639e4,1979-05-14,,999-31-5365,S99913897,X77063316X,Mrs.,George991,Kozey370,,Hegmann834,M,white,german,F,Topsfield  Massachusetts  US,556 Barrows Terrace,Middleborough,Massachusetts,Plymouth County,,41.9399436239049,-70.82232634126137,953304.87,4072.9599999999996
55af257a-4e93-4f80-b846-dd308f5320d3,1945-11-11,,999-59-4454,S99948119,X30970200X,Mrs.,In373,Ernser583,,Lehner980,M,white,italian,F,Weymouth  Massachusetts  US,759 Bins Ville,Somerville,Massachusetts,Middlesex County,02138,42.41033130650476,-71.00684655755401,1450300.22,11898.039999999997
262b819a-5193-404a-9787-b7f599358035,2002-04-15,,999-19-7941,S99986287,,,Abraham100,Heller342,,,,white,portuguese,M,Peabody  Massachusetts  US,834 Hansen Run,Somerville,Massachusetts,Middlesex County,02138,42.410027249980345,-71.07762136029856,421586.51,3219.7599999999998
04e1c54c-e580-48eb-b5bf-a0dee975aaa4,1952-05-28,,999-88-9645,S99939271,X65861241X,Ms.,Carla633,Barreto785,,,S,hispanic,puerto_rican,F,Ponce  Puerto Rico  PR,909 Jacobson Pathway,Salem,Massachusetts,Essex County,01907,42.56438131282704,-70.89496277518752,1373792.86,10544.699999999999
8cc29afa-9f3b-46c4-9bd4-eeda3282ec86,1969-07-01,,999-78-3247,S99986754,X8521715X,Mrs.,Earline566,Halvorson124,,Considine820,M,white,irish,F,Boston  Massachusetts  US,449 Doyle Well Suite 31,Deerfield,Massachusetts,Franklin County,01342,42.523620073559044,-72.60559159874816,1228178.13,6804.7699999999995
f4a449a9-9976-463f-aeb1-42d84335c512,1991-01-29,,999-72-1220,S99946603,X12461935X,Mr.,Demarcus108,Kuhlman484,,,M,asian,chinese,M,Shanghai  Shanghai Municipality  CN,269 Hagenes Grove Suite 29,Webster,Massachusetts,Worcester County,01570,42.11858563597444,-71.76349873845284,5591.179999999999,0.0
9dedae70-e46d-4de7-becd-dfb8eeaf27e6,1942-08-30,,999-65-3152,S99970437,X64569573X,Mr.,Alberto639,Delatorre612,,,M,hispanic,puerto_rican,M,Carolina  Puerto Rico  PR,316 Upton Hollow Unit 62,Wenham,Massachusetts,Essex County,,42.61040460402259,-70.79276149020694,1532012.16,7747.599999999999
98bc4c6d-5bdd-46a7-9e94-301d0fee848e,1990-11-24,,999-53-3442,S99919140,X86002591X,Mr.,Vaughn909,Gulgowski816,,,M,other,arab,M,Taunton  Massachusetts  US,723 Kunze Road Suite 9,Boston,Massachusetts,Suffolk County,02108,42.42746009048756,-71.02154293326397,88594.34,3384.72
c520a7ff-20f2-4e5c-8ffe-f3989d07a5ed,1927-06-20,2016-06-06,999-28-5528,S99986677,X43984526X,Mrs.,Verónica383,Villanueva621,,Domínquez36,M,hispanic,puerto_rican,F,Caguas  Puerto Rico  PR,138 Walter Crossing Apt 6,Westfield,Massachusetts,Hampden County,01085,42.185053052573,-72.6982163039763,1483671.89,19593.76
b2000567-7aa2-46f7-8220-a77059bc4ffc,2009-11-17,,999-69-7035,,,,Toni630,Bradtke547,,,,white,german,F,Waltham  Massachusetts  US,714 Jerde Stravenue,Somerville,Massachusetts,Middlesex County,02138,42.463988382851255,-71.08085638945681,30050.0,2670.68
28ea39f3-a07b-457b-b12d-e35c8bd2d1dd,1921-10-27,1985-12-29,999-46-5891,S99959086,X46314391X,Mr.,Normand813,Zemlak964,,,S,asian,chinese,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,828 Miller Way Unit 47,Worcester,Massachusetts,Worcester County,01545,42.31554653369975,-71.66879405206562,204242.9,13417.039999999997
21a5d92e-5cae-446c-9aaf-503683385596,1928-02-25,2000-09-17,999-64-1891,S99960288,X57206925X,Mrs.,Mitsuko474,Dibbert990,,Kub800,M,white,english,F,Boston  Massachusetts  US,860 Kemmer Trail Unit 1,Medfield,Massachusetts,Norfolk County,02052,42.21265199620161,-71.27936836708726,1610556.96,7843.44
30092d8b-44dd-427d-af3b-9d727000de1f,1935-09-02,2016-05-10,999-40-2932,S99948280,X36160502X,Mr.,Sean831,Schamberger479,,,M,white,french,M,Middleborough  Massachusetts  US,815 Ortiz Common Apt 99,Plymouth,Massachusetts,Plymouth County,02360,41.98981470151491,-70.54495570844003,1383777.03,8736.25
4599a7cc-05ba-48f0-a9dc-0e6457047479,1946-02-16,,999-52-5138,S99985783,X56505249X,Mrs.,Lynetta635,Metz686,,Kshlerin58,M,white,polish,F,Quincy  Massachusetts  US,538 Christiansen Branch Apt 48,Whitman,Massachusetts,Plymouth County,,42.097183094519146,-70.88378540865982,1476538.63,11582.96
0ca76f6e-f990-4405-a1b5-215dc2a8735f,1966-02-18,,999-17-2512,S99966886,X61427108X,Mrs.,Kimberly627,Hessel84,,Emard19,M,black,african,F,Boston  Massachusetts  US,507 Balistreri Mill Suite 47,Ludlow,Massachusetts,Hampden County,,42.25641115452926,-72.41873955973301,1281070.15,7594.319999999999
7fda5c1b-2e57-4ed7-9b5d-8852e96fd3af,1991-03-15,,999-89-4811,S99934683,X35704659X,Mr.,Vance413,Corkery305,,,M,white,italian,M,Somerset  Massachusetts  US,109 Purdy Orchard,Medway,Massachusetts,Norfolk County,,42.22146718004349,-71.35848031196369,758303.49,2738.96
2f571f78-c951-4f30-8b9a-e3aeb10a9063,1921-10-27,1990-02-08,999-79-5543,S99910953,X9362452X,Mr.,Sean831,Glover433,,,M,asian,chinese,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,930 Stark Trail Unit 68,Worcester,Massachusetts,Worcester County,01545,42.33438522365534,-71.78268649679117,220721.28,6202.719999999999
ddd3f9f8-a5d6-419c-9397-7352974f659e,1928-02-25,2018-04-09,999-25-6508,S99997016,X82984757X,Mrs.,Krysta658,Haley279,,Cassin499,M,white,english,F,Dedham  Massachusetts  US,1022 Fisher Skyway,Medfield,Massachusetts,Norfolk County,02052,42.23683260877878,-71.27750492381405,1370198.3,16902.12
2de9315e-3784-4802-944a-926bcd8febd4,1993-02-17,,999-78-7595,S99979707,X89068970X,Mr.,Adolph80,Williamson769,,,,white,american,M,Norwood  Massachusetts  US,506 Goldner Parade,Brookline,Massachusetts,Norfolk County,02215,42.353931173642046,-71.08037955907962,610834.09,3233.04
54362c17-e1ce-4b66-b129-8d9823822191,1971-05-09,,999-31-4359,S99918146,X2889123X,Mrs.,Latia151,Leffler128,,Wehner319,M,white,american,F,Uxbridge  Massachusetts  US,998 Watsica Fort,Orange,Massachusetts,Franklin County,01364,42.607357263908064,-72.19720848713233,157294.39,18081.94
046bfd2c-1d2c-412f-841a-44dacb8e4393,1935-09-02,1997-09-18,999-82-9768,S99964722,X87968343X,Mr.,Lavern240,Gusikowski974,,,M,white,french,M,West Springfield  Massachusetts  US,478 Rempel Flat,Plymouth,Massachusetts,Plymouth County,02360,41.9266692890467,-70.54989338341424,1651316.1400000001,3782.16
08db65c5-b89a-4927-a0ed-0adeca235998,1921-10-27,1998-01-01,999-51-6081,S99968585,X81039157X,Mr.,Reginald96,Bode78,,,M,asian,chinese,M,Hong Kong  Hong Kong Special Administrative Region  CN,754 Huels Landing Unit 75,Worcester,Massachusetts,Worcester County,01545,42.38006115967059,-71.69771380932335,270154.34,6898.12
4cc1f9c1-5311-45fd-b412-cf32fca14340,1960-07-29,2016-03-12,999-83-5475,S99929497,X1234189X,Mr.,Omar359,Orn563,,,M,white,french,M,Worcester  Massachusetts  US,837 Kemmer Ferry Suite 94,Malden,Massachusetts,Middlesex County,02148,42.44024710019494,-71.0451658199547,1340981.18,4433.759999999999
ed08ed10-e1a7-42f9-a35b-cd8cc73363da,1928-02-25,,999-29-7450,S99994354,X55858762X,Ms.,Sasha806,Torphy630,,,S,white,english,F,Medford  Massachusetts  US,308 Gislason Boulevard,Medfield,Massachusetts,Norfolk County,02052,42.19281112343491,-71.28529226044468,1547144.9,11844.22
8531f77e-98cc-45d3-8057-12a6033d7aa6,1957-10-07,2014-11-17,999-46-7797,S99947120,X44978201X,Mr.,Gerald181,Walsh511,,,M,white,french_canadian,M,Oak Bluffs  Massachusetts  US,273 Schuppe Bridge Suite 35,Saugus,Massachusetts,Essex County,01906,42.53979492518058,-70.94888981123879,19005.06,0.0
c08695fa-1985-4bc5-b0cb-01d613eb30ab,1935-09-02,2005-05-02,999-23-5348,S99913594,X36630871X,Mr.,Morris740,Skiles927,,,M,white,french,M,Dartmouth  Massachusetts  US,736 Bartoletti Junction,Plymouth,Massachusetts,Plymouth County,02360,41.944730456131985,-70.570506780476,1347080.28,4632.23
e87eb716-9205-4abf-9387-fe4b11a60575,1935-09-02,1947-08-30,999-48-2008,,,,Anthony633,Klocko335,,,,white,french,M,Hopedale  Massachusetts  US,266 Lemke Esplanade Apt 31,Plymouth,Massachusetts,Plymouth County,02360,41.944925447932015,-70.5319117896812,320645.1,1483.1999999999998
86717a77-0cfe-49ad-93ac-2e413faf5e56,1960-07-29,,999-53-7312,S99960643,X75344389X,Mr.,Brady998,Ziemann98,,,M,white,french,M,West Boylston  Massachusetts  US,936 Koch Branch,Malden,Massachusetts,Middlesex County,02148,42.50606845615156,-71.04630755635107,1497389.07,5587.849999999999
8e9d8b05-c7fd-447d-922e-7d5b5efbc0fa,1921-10-27,1995-03-25,999-26-9216,S99929452,X23449932X,Mr.,Darnell564,Wilderman619,,,S,asian,chinese,M,Beijing  Beijing Municipality  CN,106 Bruen Byway Suite 50,Worcester,Massachusetts,Worcester County,01545,42.317956332644194,-71.84170176134798,253919.5,8567.189999999999
0979f4fe-08c5-414e-ba1c-6ccf852bcce4,1917-08-06,2013-02-10,999-43-1632,S99943022,X80464261X,Mr.,Floyd420,Jerde200,,,M,white,english,M,Lowell  Massachusetts  US,648 Walker Ranch,Boston,Massachusetts,Suffolk County,02108,42.37931378112332,-70.90455248443486,1624698.41,685250.6400000016
